Comparison Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
1/28/2018 0:00,20174713,2017,CY 2011,20177,Q1-2011,201747,January 2011,9,January,4,Sunday,2018,FY 2011,2,Q3,20184,Q3-2011,5,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
1/29/2018 0:00,20174740,2017,CY 2011,20177,Q1-2011,201747,January 2011,9,January,4,Monday,2018,FY 2011,2,Q3,20184,Q3-2011,5,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
1/30/2018 0:00,20174766,2017,CY 2011,20177,Q1-2011,201748,January 2011,9,January,4,Tuesday,2018,FY 2011,2,Q3,20184,Q3-2011,5,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
1/31/2018 0:00,20174793,2017,CY 2011,20177,Q1-2011,201748,February 2011,9,February,4,Wednesday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/1/2018 0:00,20174820,2017,CY 2011,20177,Q1-2011,201748,February 2011,9,February,4,Thursday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/2/2018 0:00,20174847,2017,CY 2011,20177,Q1-2011,201748,February 2011,9,February,4,Friday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/3/2018 0:00,20174874,2017,CY 2011,20177,Q1-2011,201749,February 2011,9,February,4,Saturday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/4/2018 0:00,20174901,2017,CY 2011,20177,Q1-2011,201749,February 2011,9,February,4,Sunday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/5/2018 0:00,20174928,2017,CY 2011,20177,Q1-2011,201749,February 2011,9,February,4,Monday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/6/2018 0:00,20174955,2017,CY 2011,20177,Q1-2011,201749,February 2011,9,February,4,Tuesday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/7/2018 0:00,20174982,2017,CY 2011,20177,Q1-2011,201750,February 2011,9,February,4,Wednesday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/8/2018 0:00,20175008,2017,CY 2011,20177,Q1-2011,201750,February 2011,9,February,4,Thursday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/9/2018 0:00,20175035,2017,CY 2011,20177,Q1-2011,201750,February 2011,9,February,4,Friday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/10/2018 0:00,20175062,2017,CY 2011,20177,Q1-2011,201750,February 2011,9,February,4,Saturday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/11/2018 0:00,20175089,2017,CY 2011,20177,Q1-2011,201751,February 2011,9,February,4,Sunday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/12/2018 0:00,20175116,2017,CY 2011,20177,Q1-2011,201751,February 2011,9,February,4,Monday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/13/2018 0:00,20175143,2017,CY 2011,20177,Q1-2011,201751,February 2011,9,February,4,Tuesday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/14/2018 0:00,20175170,2017,CY 2011,20178,Q1-2011,201752,February 2011,9,February,4,Wednesday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/15/2018 0:00,20175197,2017,CY 2011,20178,Q1-2011,201752,February 2011,9,February,4,Thursday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/16/2018 0:00,20175224,2017,CY 2011,20178,Q1-2011,201752,February 2011,9,February,4,Friday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/17/2018 0:00,20175250,2017,CY 2011,20178,Q1-2011,201752,February 2011,9,February,4,Saturday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/18/2018 0:00,20175277,2017,CY 2011,20178,Q1-2011,201753,February 2011,9,February,4,Sunday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/19/2018 0:00,20175304,2017,CY 2011,20178,Q1-2011,201753,February 2011,9,February,4,Monday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/20/2018 0:00,20175331,2017,CY 2011,20178,Q1-2011,201753,February 2011,9,February,4,Tuesday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/21/2018 0:00,20175358,2017,CY 2011,20178,Q1-2011,201753,February 2011,9,February,4,Wednesday,2018,FY 2011,2,Q3,20184,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/22/2018 0:00,20175385,2017,CY 2011,20178,Q1-2011,201754,February 2011,9,February,4,Thursday,2018,FY 2011,2,Q3,20185,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/23/2018 0:00,20175412,2017,CY 2011,20178,Q1-2011,201754,February 2011,9,February,4,Friday,2018,FY 2011,2,Q3,20185,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/24/2018 0:00,20175439,2017,CY 2011,20178,Q1-2011,201754,February 2011,9,February,4,Saturday,2018,FY 2011,2,Q3,20185,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/25/2018 0:00,20175466,2017,CY 2011,20178,Q1-2011,201754,February 2011,9,February,4,Sunday,2018,FY 2011,2,Q3,20185,Q3-2011,5,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/26/2018 0:00,20175492,2017,CY 2011,20178,Q1-2011,201755,February 2011,9,February,4,Monday,2018,FY 2011,2,Q3,20185,Q3-2011,5,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/27/2018 0:00,20175519,2017,CY 2011,20178,Q1-2011,201755,February 2011,9,February,4,Tuesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2/28/2018 0:00,20175546,2017,CY 2011,20178,Q1-2011,201755,March 2011,9,March,4,Wednesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/1/2018 0:00,20175573,2017,CY 2011,20178,Q1-2011,201756,March 2011,9,March,4,Thursday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/2/2018 0:00,20175600,2017,CY 2011,20178,Q1-2011,201756,March 2011,9,March,4,Friday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/3/2018 0:00,20175627,2017,CY 2011,20178,Q1-2011,201756,March 2011,9,March,4,Saturday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/4/2018 0:00,20175654,2017,CY 2011,20178,Q1-2011,201756,March 2011,9,March,4,Sunday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/5/2018 0:00,20175681,2017,CY 2011,20178,Q1-2011,201757,March 2011,9,March,4,Monday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/6/2018 0:00,20175708,2017,CY 2011,20178,Q1-2011,201757,March 2011,9,March,4,Tuesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/7/2018 0:00,20175734,2017,CY 2011,20178,Q1-2011,201757,March 2011,9,March,4,Wednesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/8/2018 0:00,20175761,2017,CY 2011,20178,Q1-2011,201757,March 2011,9,March,4,Thursday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/9/2018 0:00,20175788,2017,CY 2011,20178,Q1-2011,201758,March 2011,9,March,4,Friday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/10/2018 0:00,20175815,2017,CY 2011,20178,Q1-2011,201758,March 2011,9,March,4,Saturday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/11/2018 0:00,20175842,2017,CY 2011,20178,Q1-2011,201758,March 2011,9,March,4,Sunday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/12/2018 0:00,20175869,2017,CY 2011,20178,Q1-2011,201759,March 2011,9,March,4,Monday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/13/2018 0:00,20175896,2017,CY 2011,20178,Q1-2011,201759,March 2011,9,March,4,Tuesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/14/2018 0:00,20175923,2018,CY 2011,20178,Q1-2011,201759,March 2011,9,March,4,Wednesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/15/2018 0:00,20175950,2018,CY 2011,20178,Q1-2011,201759,March 2011,9,March,4,Thursday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/16/2018 0:00,20175976,2018,CY 2011,20178,Q1-2011,201760,March 2011,9,March,4,Friday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/17/2018 0:00,20176003,2018,CY 2011,20178,Q1-2011,201760,March 2011,9,March,4,Saturday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/18/2018 0:00,20176030,2018,CY 2011,20178,Q1-2011,201760,March 2011,9,March,4,Sunday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/19/2018 0:00,20176057,2018,CY 2011,20178,Q1-2011,201760,March 2011,9,March,4,Monday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/20/2018 0:00,20176084,2018,CY 2011,20178,Q1-2011,201761,March 2011,9,March,4,Tuesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/21/2018 0:00,20176111,2018,CY 2011,20178,Q1-2011,201761,March 2011,9,March,4,Wednesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/22/2018 0:00,20176138,2018,CY 2011,20178,Q1-2011,201761,March 2011,9,March,4,Thursday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/23/2018 0:00,20176165,2018,CY 2011,20179,Q1-2011,201761,March 2011,9,March,4,Friday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/24/2018 0:00,20176192,2018,CY 2011,20179,Q1-2011,201762,March 2011,9,March,4,Saturday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/25/2018 0:00,20176218,2018,CY 2011,20179,Q1-2011,201762,March 2011,9,March,4,Sunday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/26/2018 0:00,20176245,2018,CY 2011,20179,Q1-2011,201762,March 2011,9,March,4,Monday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/27/2018 0:00,20176272,2018,CY 2011,20179,Q1-2011,201763,March 2011,9,March,4,Tuesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/28/2018 0:00,20176299,2018,CY 2011,20179,Q1-2011,201763,March 2011,9,March,4,Wednesday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/29/2018 0:00,20176326,2018,CY 2011,20179,Q1-2011,201763,March 2011,9,March,4,Thursday,2018,FY 2011,2,Q3,20185,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/30/2018 0:00,20176353,2018,CY 2011,20179,Q1-2011,201763,March 2011,9,March,4,Friday,2018,FY 2011,2,Q3,20186,Q3-2011,5,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
3/31/2018 0:00,20176380,2018,CY 2011,20179,Q2-2011,201764,April 2011,9,April,4,Saturday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/1/2018 0:00,20176407,2018,CY 2011,20179,Q2-2011,201764,April 2011,9,April,4,Sunday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/2/2018 0:00,20176434,2018,CY 2011,20179,Q2-2011,201764,April 2011,9,April,4,Monday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/3/2018 0:00,20176460,2018,CY 2011,20179,Q2-2011,201764,April 2011,9,April,4,Tuesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/4/2018 0:00,20176487,2018,CY 2011,20179,Q2-2011,201765,April 2011,9,April,4,Wednesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/5/2018 0:00,20176514,2018,CY 2011,20179,Q2-2011,201765,April 2011,9,April,4,Thursday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/6/2018 0:00,20176541,2018,CY 2011,20179,Q2-2011,201765,April 2011,9,April,4,Friday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/7/2018 0:00,20176568,2018,CY 2011,20179,Q2-2011,201766,April 2011,9,April,4,Saturday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/8/2018 0:00,20176595,2018,CY 2011,20179,Q2-2011,201766,April 2011,9,April,4,Sunday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/9/2018 0:00,20176622,2018,CY 2011,20179,Q2-2011,201766,April 2011,9,April,4,Monday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/10/2018 0:00,20176649,2018,CY 2011,20179,Q2-2011,201766,April 2011,9,April,4,Tuesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/11/2018 0:00,20176676,2018,CY 2011,20179,Q2-2011,201767,April 2011,9,April,4,Wednesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/12/2018 0:00,20176702,2018,CY 2011,20179,Q2-2011,201767,April 2011,9,April,4,Thursday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/13/2018 0:00,20176729,2018,CY 2011,20179,Q2-2011,201767,April 2011,9,April,4,Friday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/14/2018 0:00,20176756,2018,CY 2011,20179,Q2-2011,201767,April 2011,9,April,4,Saturday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/15/2018 0:00,20176783,2018,CY 2011,20179,Q2-2011,201768,April 2011,9,April,4,Sunday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/16/2018 0:00,20176810,2018,CY 2011,20179,Q2-2011,201768,April 2011,9,April,4,Monday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/17/2018 0:00,20176837,2018,CY 2011,20179,Q2-2011,201768,April 2011,9,April,4,Tuesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/18/2018 0:00,20176864,2018,CY 2011,20179,Q2-2011,201768,April 2011,9,April,4,Wednesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/19/2018 0:00,20176891,2018,CY 2011,20179,Q2-2011,201769,April 2011,9,April,4,Thursday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/20/2018 0:00,20176918,2018,CY 2011,20179,Q2-2011,201769,April 2011,9,April,4,Friday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/21/2018 0:00,20176944,2018,CY 2011,20179,Q2-2011,201769,April 2011,9,April,4,Saturday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/22/2018 0:00,20176971,2018,CY 2011,20179,Q2-2011,201770,April 2011,9,April,4,Sunday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/23/2018 0:00,20176998,2018,CY 2011,20179,Q2-2011,201770,April 2011,9,April,4,Monday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/24/2018 0:00,20177025,2018,CY 2011,20179,Q2-2011,201770,April 2011,9,April,4,Tuesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/25/2018 0:00,20177052,2018,CY 2011,20179,Q2-2011,201770,April 2011,9,April,4,Wednesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/26/2018 0:00,20177079,2018,CY 2011,20179,Q2-2011,201771,April 2011,9,April,4,Thursday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/27/2018 0:00,20177106,2018,CY 2011,20179,Q2-2011,201771,April 2011,9,April,4,Friday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/28/2018 0:00,20177133,2018,CY 2011,20179,Q2-2011,201771,April 2011,9,April,4,Saturday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/29/2018 0:00,20177160,2018,CY 2011,20180,Q2-2011,201771,April 2011,9,April,4,Sunday,2018,FY 2011,2,Q4,20186,Q4-2011,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/30/2018 0:00,20177186,2018,CY 2011,20180,Q2-2011,201772,May 2011,9,May,4,Monday,2018,FY 2011,2,Q4,20186,Q4-2011,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/1/2018 0:00,20177213,2018,CY 2011,20180,Q2-2011,201772,May 2011,9,May,4,Tuesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/2/2018 0:00,20177240,2018,CY 2011,20180,Q2-2011,201772,May 2011,9,May,4,Wednesday,2018,FY 2011,2,Q4,20186,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/3/2018 0:00,20177267,2018,CY 2011,20180,Q2-2011,201773,May 2011,9,May,4,Thursday,2018,FY 2011,2,Q4,20186,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/4/2018 0:00,20177294,2018,CY 2011,20180,Q2-2011,201773,May 2011,9,May,4,Friday,2018,FY 2011,2,Q4,20186,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/5/2018 0:00,20177321,2018,CY 2011,20180,Q2-2011,201773,May 2011,9,May,4,Saturday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/6/2018 0:00,20177348,2018,CY 2011,20180,Q2-2011,201773,May 2011,9,May,4,Sunday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/7/2018 0:00,20177375,2018,CY 2011,20180,Q2-2011,201774,May 2011,9,May,4,Monday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/8/2018 0:00,20177402,2018,CY 2011,20180,Q2-2011,201774,May 2011,9,May,4,Tuesday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/9/2018 0:00,20177428,2018,CY 2011,20180,Q2-2011,201774,May 2011,9,May,4,Wednesday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/10/2018 0:00,20177455,2018,CY 2011,20180,Q2-2011,201774,May 2011,9,May,4,Thursday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/11/2018 0:00,20177482,2018,CY 2011,20180,Q2-2011,201775,May 2011,9,May,4,Friday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/12/2018 0:00,20177509,2018,CY 2011,20180,Q2-2011,201775,May 2011,9,May,4,Saturday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/13/2018 0:00,20177536,2018,CY 2011,20180,Q2-2011,201775,May 2011,9,May,4,Sunday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/14/2018 0:00,20177563,2018,CY 2011,20180,Q2-2011,201775,May 2011,9,May,4,Monday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/15/2018 0:00,20177590,2018,CY 2011,20180,Q2-2011,201776,May 2011,9,May,4,Tuesday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/16/2018 0:00,20177617,2018,CY 2011,20180,Q2-2011,201776,May 2011,9,May,4,Wednesday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/17/2018 0:00,20177644,2018,CY 2011,20180,Q2-2011,201776,May 2011,9,May,4,Thursday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/18/2018 0:00,20177670,2018,CY 2011,20180,Q2-2011,201777,May 2011,9,May,4,Friday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/19/2018 0:00,20177697,2018,CY 2011,20180,Q2-2011,201777,May 2011,9,May,4,Saturday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/20/2018 0:00,20177724,2018,CY 2011,20180,Q2-2011,201777,May 2011,9,May,4,Sunday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/21/2018 0:00,20177751,2018,CY 2011,20180,Q2-2011,201777,May 2011,9,May,4,Monday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/22/2018 0:00,20177778,2018,CY 2011,20180,Q2-2011,201778,May 2011,9,May,4,Tuesday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/23/2018 0:00,20177805,2018,CY 2011,20180,Q2-2011,201778,May 2011,9,May,4,Wednesday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/24/2018 0:00,20177832,2018,CY 2011,20180,Q2-2011,201778,May 2011,9,May,4,Thursday,2018,FY 2011,2,Q4,20187,Q4-2011,5,May,WorkDay,0,None,None,None,Tax Time/Summer
